policy_id,state_of_domicile,operating_pattern,vehicle_type,gvw_lbs,heavy_vehicle_flag,vehicle_age_years,adas_equipped_flag,driver_tenure_days,driver_age,mvr_violations_3yr,prior_at_fault_claims,fleet_safety_program_flag,policy_term_months,fleet_size,cargo_type,cargo_value_usd,region_weather_risk,total_miles,total_trips,harsh_braking_events,harsh_acceleration_events,speeding_events,phone_distraction_events,tailgating_events,night_driving_pct,max_continuous_driving_hrs,aggression_index_per100mi,speeding_rate_per100mi,fatigue_exposure_density,distraction_rate_per_trip,behavioral_volatility_index,speed_x_night_severity_multiplier,fatigue_x_longhaul_score,new_driver_heavy_vehicle_multiplier,behavioral_drift_signal,operational_exposure_risk_index,vehicle_years,earned_exposure,bi_limit_usd,collision_deductible_usd,coverage_type,had_claim_flag,num_claims_12mo,catastrophic_loss_flag,incurred_loss_12mo_usd,uw_risk_tier,claim_frequency,loss_per_vehicle_year,pure_premium
POL000356,IL,urban,straight_truck,29426,1,10.7,0,501,66,1,0,0,12,1,refrigerated,24041,severe,45552,1662,528,381,1699,187.0,148.0,14.2,5.7,2.88,2.53,4.29,0.1125,5.0,0.127,1.284,1.442,0.384,0.2294,0.7592,0.7592,1029437,250,comprehensive,0,0,0,0,Standard,0.0,0.0,0.0
POL000357,CA,mixed,box_truck,28758,1,4.8,1,500,61,1,0,0,12,4,refrigerated,78837,low,24258,540,163,148,916,67.0,48.0,4.6,5.3,2.11,3.3,4.16,0.1241,5.0,0.039,1.127,1.903,-0.474,0.2475,0.6931,0.6931,100597,1000,collision,0,0,0,0,Standard,0.0,0.0,0.0
POL000358,IL,highway,semi_truck,72513,1,20.0,0,1091,38,0,0,0,12,1,livestock,38604,severe,20890,383,109,81,811,45.0,41.0,18.0,3.7,2.41,3.86,2.63,0.1175,5.0,0.163,0.854,0.028,0.801,0.1579,0.2089,0.2089,286375,500,liability_only,0,0,0,0,Preferred,0.0,0.0,0.0
POL000359,TN,urban,box_truck,25130,0,10.1,0,611,21,1,2,1,6,4,refrigerated,51950,moderate,30490,564,161,161,1255,87.0,69.0,34.5,4.9,2.63,3.68,3.61,0.1543,5.0,0.181,0.924,0.018,-0.239,0.2429,0.5,0.5,102851,500,combined,0,0,0,0,Standard,0.0,0.0,0.0
POL000360,NY,mixed,van,7904,0,0.6,0,845,50,2,3,1,12,2,refrigerated,29193,high,54718,672,225,166,2184,86.0,66.0,16.1,3.8,1.05,4.01,2.91,0.128,5.0,0.002,0.911,0.022,-0.134,0.2007,1.0,1.0,483063,1000,combined,1,2,0,4226,Preferred,2.0,4226.0,4226.0
POL000361,FL,long_haul,straight_truck,35178,1,3.5,0,398,47,0,1,1,12,5,refrigerated,62096,high,31794,1013,268,206,1061,106.0,80.0,20.9,7.9,3.19,3.36,5.86,0.1046,5.0,0.129,5.0,1.379,-0.137,0.3029,0.5299,0.5299,289721,2500,combined,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000362,IL,long_haul,van,7898,0,0.0,1,1014,43,0,1,1,6,2,refrigerated,69135,severe,41753,1458,410,317,1236,157.0,106.0,19.1,7.3,2.47,3.59,5.36,0.1077,5.0,0.103,5.0,0.063,-0.46,0.2553,0.5,0.5,308690,2500,liability_only,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000363,FL,long_haul,van,3000,0,3.7,1,433,39,2,0,1,12,15,dry_van,90981,high,39365,730,195,164,1386,96.0,65.0,26.7,9.1,2.26,2.35,6.32,0.1315,5.0,0.079,5.0,0.028,-0.485,0.3073,1.0,1.0,99614,1000,liability_only,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000364,NY,long_haul,straight_truck,34460,1,6.6,0,294,55,0,2,1,12,8,livestock,101116,high,30148,477,171,137,1080,61.0,43.0,67.4,8.3,2.09,4.53,6.31,0.1279,5.0,0.284,5.0,4.122,-0.43,0.3529,0.5025,0.5025,298518,2500,liability_only,1,4,0,15860,High-Risk,7.960199,31562.19,31562.19
POL000365,TN,urban,pickup,3560,0,0.1,1,1377,26,1,0,1,12,2,general,34254,moderate,9980,190,68,31,265,17.0,69.0,22.5,3.7,1.17,4.04,2.43,0.0895,5.0,0.203,0.799,0.022,-1.029,0.1639,0.38,0.38,98074,500,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL000366,FL,highway,semi_truck,68830,1,10.6,1,1253,58,2,1,1,12,11,general,44648,high,103674,2025,598,460,3897,228.0,158.0,7.2,7.3,1.64,3.3,5.64,0.1126,5.0,0.211,1.61,0.047,-0.861,0.2253,1.0,1.0,50276,250,collision,0,0,0,0,Standard,0.0,0.0,0.0
POL000367,AZ,mixed,straight_truck,37373,1,5.0,0,773,59,1,0,1,6,1,hazmat,30127,low,26915,393,95,91,795,53.0,39.0,3.5,4.1,1.74,3.94,2.66,0.1349,5.0,0.05,0.834,0.0,0.064,0.168,0.4486,0.4486,291867,1000,collision,0,0,0,0,Preferred,0.0,0.0,0.0
POL000368,TN,highway,box_truck,25598,0,6.7,0,614,44,0,0,0,12,10,general,28748,moderate,48512,911,288,258,1717,133.0,80.0,43.6,4.8,1.97,2.12,3.31,0.146,5.0,0.086,1.055,0.002,-0.617,0.2358,1.0,1.0,287368,250,collision,1,1,0,1561,Standard,1.0,1561.0,1561.0
POL000369,TX,mixed,pickup,6005,0,0.7,0,237,44,2,1,0,12,38,general,49713,moderate,22646,792,232,241,826,135.0,69.0,3.8,4.0,3.37,4.73,2.97,0.1705,5.0,0.172,0.924,0.0,-0.269,0.1752,0.9058,0.9058,301663,2500,collision,0,0,0,0,Preferred,0.0,0.0,0.0
POL000370,CA,mixed,van,10029,0,1.4,1,1639,30,2,0,0,6,8,refrigerated,99352,low,26943,589,181,110,1042,70.0,62.0,4.0,8.1,2.84,5.0,5.64,0.1188,5.0,0.15,1.736,0.0,-0.492,0.2495,0.5,0.5,104130,250,collision,0,0,0,0,Standard,0.0,0.0,0.0
POL000371,CA,highway,pickup,7516,0,4.2,1,65,52,4,0,1,6,2,general,23118,low,58336,800,226,201,2184,97.0,84.0,54.0,8.3,3.38,4.76,6.22,0.1212,5.0,0.276,1.793,0.0,-0.146,0.3336,0.5,0.5,299253,250,combined,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000372,CA,long_haul,box_truck,23242,0,7.9,0,363,55,1,0,1,12,4,general,56234,low,47781,610,154,124,1553,61.0,49.0,48.6,9.0,1.83,2.63,6.23,0.1,5.0,0.111,5.0,0.0,0.0,0.3212,1.0,1.0,95132,1000,combined,1,1,0,10940,High-Risk,1.0,10940.0,10940.0
POL000373,CA,mixed,semi_truck,69819,1,10.1,0,1514,50,0,0,1,12,4,dry_van,33852,low,57667,801,211,169,1696,62.0,69.0,10.0,2.7,1.45,2.5,1.86,0.0774,5.0,0.074,0.574,0.007,-0.292,0.1767,0.5767,0.5767,97490,1000,collision,1,1,0,8879,Preferred,1.734004,15396.22,15396.22
POL000374,GA,highway,box_truck,26108,1,6.8,1,858,29,1,2,0,6,3,general,28810,moderate,130785,3248,994,788,6113,403.0,314.0,17.5,2.8,3.26,3.54,2.03,0.1241,5.0,0.13,0.672,0.001,-0.326,0.2317,0.5,0.5,307414,1000,comprehensive,0,0,0,0,Standard,0.0,0.0,0.0
POL000375,CA,long_haul,box_truck,26816,1,0.5,0,431,27,0,0,0,3,5,dry_van,37323,low,87722,1762,567,476,3567,289.0,176.0,38.6,10.3,2.86,3.84,7.11,0.164,5.0,0.262,5.0,1.091,-0.203,0.3019,0.25,0.25,505519,1000,collision,1,5,0,8145,High-Risk,20.0,32580.0,32580.0
POL000376,TX,highway,box_truck,26867,1,1.9,1,1154,39,0,1,1,12,4,refrigerated,63319,moderate,18003,332,91,67,539,33.0,24.0,31.3,3.0,1.74,4.16,2.08,0.0994,5.0,0.232,0.581,0.0,-0.513,0.2046,0.5144,0.5144,104386,500,collision,0,0,0,0,Preferred,0.0,0.0,0.0
POL000377,OH,urban,box_truck,33762,1,10.4,0,3648,43,0,0,1,12,11,livestock,93400,severe,130785,1955,470,380,4471,220.0,181.0,18.0,3.1,1.1,2.53,2.27,0.1125,5.0,0.075,0.756,0.015,0.483,0.1566,1.0,1.0,523849,250,liability_only,0,0,0,0,Preferred,0.0,0.0,0.0
POL000378,CA,mixed,straight_truck,29472,1,2.0,1,169,53,0,1,0,12,9,dry_van,96201,low,40924,939,264,226,1620,119.0,99.0,28.2,7.5,2.27,3.2,5.44,0.1267,5.0,0.172,1.574,5.0,-0.433,0.2873,0.6821,0.6821,103542,500,combined,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000379,PA,mixed,van,11440,0,7.6,0,26,39,2,0,0,12,11,dry_van,101594,high,18082,459,175,137,713,56.0,44.0,18.7,1.0,2.65,4.66,0.76,0.122,5.0,0.207,0.094,0.013,0.292,0.1459,0.6027,0.6027,501881,1000,comprehensive,0,0,0,0,Preferred,0.0,0.0,0.0
POL000380,TX,mixed,semi_truck,73550,1,4.6,1,466,53,0,0,1,6,1,general,15328,moderate,80830,2079,516,455,2399,205.0,160.0,19.8,7.5,2.05,2.93,5.35,0.0986,5.0,0.07,1.795,1.304,0.134,0.2559,0.5,0.5,102981,1000,combined,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000381,CA,mixed,box_truck,27478,1,1.4,0,257,52,3,0,0,12,1,refrigerated,23198,low,63487,918,311,309,2721,149.0,83.0,3.1,4.8,1.8,4.69,3.51,0.1623,5.0,0.102,1.008,4.559,-0.002,0.2123,1.0,1.0,2002790,500,collision,0,0,0,0,Preferred,0.0,0.0,0.0
POL000382,GA,mixed,van,6549,0,1.0,0,813,46,1,1,1,12,17,refrigerated,85662,moderate,66487,2254,628,509,2370,268.0,69.0,13.1,5.6,2.71,3.48,3.86,0.1189,5.0,0.247,1.248,0.006,-0.38,0.2065,1.0,1.0,1015022,2500,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL000383,IL,urban,van,13494,0,14.6,0,634,50,2,1,1,12,4,general,19657,severe,28178,1050,315,243,954,115.0,97.0,14.4,6.8,3.05,3.06,4.94,0.1095,5.0,0.11,1.564,0.096,-0.28,0.2357,0.9393,0.9393,993846,500,combined,0,0,0,0,Standard,0.0,0.0,0.0
POL000384,OH,long_haul,van,3000,0,10.6,0,565,37,2,0,0,6,6,general,67250,severe,16942,386,129,99,690,67.0,41.0,41.4,9.8,2.0,4.93,6.77,0.1736,5.0,0.177,5.0,0.0,-0.802,0.3161,0.5,0.5,977931,250,combined,1,1,0,11500,High-Risk,2.0,23000.0,23000.0
POL000385,GA,long_haul,box_truck,23950,0,10.4,0,357,30,2,0,1,12,6,dry_van,96513,moderate,94486,2524,718,567,3109,285.0,224.0,32.3,8.6,2.5,2.82,5.9,0.1129,5.0,0.104,5.0,0.08,-0.459,0.2801,1.0,1.0,293692,2500,combined,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000386,PA,urban,van,12015,0,2.0,0,242,37,2,0,0,12,3,refrigerated,60150,high,39867,612,168,176,1558,68.0,44.0,25.4,4.4,1.68,3.78,2.97,0.1111,5.0,0.134,0.868,0.0,0.214,0.2434,1.0,1.0,1972951,250,comprehensive,0,0,0,0,Standard,0.0,0.0,0.0
POL000387,TX,urban,straight_truck,31889,1,0.0,1,328,33,0,1,1,12,4,refrigerated,74937,moderate,30714,981,284,214,1084,118.0,89.0,3.2,4.0,2.86,2.04,3.12,0.1203,5.0,0.054,0.948,5.0,-0.218,0.1335,0.5119,0.5119,981654,500,collision,0,0,0,0,Preferred,0.0,0.0,0.0
POL000388,CA,long_haul,box_truck,30789,1,20.0,0,371,54,2,0,1,12,2,dry_van,21929,low,81925,2363,609,498,2708,293.0,209.0,17.2,7.4,2.46,3.12,5.26,0.124,5.0,0.127,5.0,1.304,-0.407,0.2191,1.0,1.0,97442,500,collision,0,0,0,0,Standard,0.0,0.0,0.0
POL000389,PA,long_haul,straight_truck,28464,1,2.3,1,931,51,1,1,1,12,1,general,17554,high,80074,1700,466,438,2794,187.0,146.0,25.8,7.8,1.8,3.32,5.46,0.11,5.0,0.086,5.0,0.0,-0.343,0.2687,1.0,1.0,285661,1000,combined,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000390,PA,long_haul,pickup,3000,0,3.1,1,369,22,0,0,0,12,3,general,26989,high,42385,1561,493,460,1718,217.0,159.0,28.2,8.0,2.96,4.31,6.11,0.139,5.0,0.21,5.0,0.0,0.261,0.2938,1.0,1.0,308398,1000,combined,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000391,AZ,long_haul,van,6905,0,2.2,0,350,45,3,0,1,6,11,dry_van,97105,low,98267,1329,377,331,3482,176.0,131.0,46.4,10.7,2.47,3.04,7.04,0.1324,5.0,0.092,5.0,0.006,0.0,0.3458,0.5,0.5,476069,500,collision,1,3,0,7841,High-Risk,6.0,15682.0,15682.0
POL000392,FL,mixed,pickup,7252,0,5.7,0,488,24,1,0,0,12,4,general,30609,high,13264,244,86,96,529,26.0,17.0,3.4,5.3,2.53,2.8,3.77,0.1066,5.0,0.067,1.105,0.0,0.362,0.1613,0.5306,0.5306,509960,1000,liability_only,0,0,0,0,Preferred,0.0,0.0,0.0
POL000393,FL,mixed,van,7833,0,1.7,1,3802,32,1,1,0,12,9,dry_van,63237,high,22527,381,106,106,871,66.0,36.0,0.0,7.2,1.93,2.39,5.7,0.1732,5.0,0.068,1.723,0.011,-0.388,0.1893,0.7509,0.7509,292732,500,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL000394,PA,mixed,straight_truck,31528,1,11.2,0,56,50,0,0,1,12,4,refrigerated,77024,high,48491,1655,400,364,1472,159.0,114.0,8.6,4.3,1.46,3.17,2.83,0.0961,5.0,0.21,0.907,5.0,-0.329,0.177,0.8082,0.8082,1031740,2500,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL000395,TX,urban,pickup,10261,0,17.7,0,339,25,1,0,0,3,14,dry_van,133971,moderate,82357,2102,752,597,3509,286.0,234.0,20.6,5.0,2.46,3.64,3.9,0.1361,5.0,0.176,1.313,0.053,-0.103,0.2589,0.25,0.25,480162,2500,comprehensive,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000396,TN,mixed,box_truck,30540,1,2.4,1,271,28,0,2,1,12,18,general,34400,moderate,130785,2219,621,497,5104,281.0,192.0,4.1,0.8,2.32,3.52,0.74,0.1266,5.0,0.145,0.252,4.049,-0.468,0.1642,1.0,1.0,101381,2500,collision,0,0,0,0,Preferred,0.0,0.0,0.0
POL000397,OH,mixed,pickup,4756,0,1.4,1,2949,32,0,0,0,12,6,dry_van,27869,severe,23940,424,123,100,967,53.0,37.0,22.4,4.9,2.31,4.5,3.39,0.125,5.0,0.055,1.116,0.0,1.018,0.2213,0.9576,0.9576,977630,2500,liability_only,0,0,0,0,Standard,0.0,0.0,0.0
POL000398,FL,mixed,box_truck,20870,0,5.1,1,449,27,2,0,1,12,10,livestock,89015,high,28177,446,103,101,1041,54.0,47.0,10.7,2.1,1.22,5.63,1.22,0.1211,5.0,0.116,0.39,0.022,-0.161,0.1384,0.8051,0.8051,505971,2500,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL000399,PA,mixed,semi_truck,63527,1,2.3,1,634,28,0,0,1,3,4,general,31982,high,60129,1230,298,213,1763,145.0,111.0,20.5,0.2,2.07,3.12,0.0,0.1179,5.0,0.107,0.07099,1.231,-0.624,0.1327,0.25,0.25,48220,2500,comprehensive,0,0,0,0,Preferred,0.0,0.0,0.0
POL000400,PA,highway,box_truck,26717,1,20.0,0,198,42,1,0,0,3,2,general,21700,high,31067,504,130,122,1302,54.0,56.0,15.8,8.0,1.01,3.88,5.06,0.1071,5.0,0.061,1.592,5.0,0.79,0.2418,0.25,0.25,104715,1000,comprehensive,1,1,0,4499,Standard,4.0,17996.0,17996.0
POL000401,CA,urban,semi_truck,71967,1,0.3,0,41,25,1,1,1,12,1,general,14643,low,53945,1470,439,389,2112,209.0,139.0,11.9,9.2,2.88,3.91,6.64,0.1422,5.0,0.186,2.075,5.0,-0.58,0.2733,0.5394,0.5394,299190,2500,combined,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000402,TN,urban,van,8688,0,0.0,1,237,39,1,1,0,12,5,dry_van,50927,moderate,65775,2644,884,741,2572,346.0,314.0,36.4,7.5,3.58,3.85,5.8,0.1309,5.0,0.16,1.633,0.0,-0.231,0.2832,1.0,1.0,101285,1000,combined,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000403,NY,urban,straight_truck,32787,1,6.3,0,885,42,2,1,1,12,1,refrigerated,71857,high,56145,1393,452,318,2036,184.0,129.0,28.8,6.0,1.74,4.78,4.03,0.1321,5.0,0.157,1.189,0.007,-0.017,0.2712,0.9358,0.9358,489308,2500,combined,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000404,PA,urban,semi_truck,67586,1,5.8,0,900,50,1,0,0,12,28,dry_van,170168,high,14710,168,41,53,583,14.0,13.0,3.8,6.3,1.87,3.7,4.23,0.0833,5.0,0.165,1.393,0.0,0.988,0.1908,0.1471,0.1471,47820,1000,collision,0,0,0,0,Preferred,0.0,0.0,0.0
POL000405,TX,long_haul,box_truck,27964,1,4.0,0,1135,51,1,0,0,12,2,refrigerated,76074,moderate,89023,1315,407,340,3340,150.0,148.0,29.9,9.0,1.74,6.11,6.68,0.1141,5.0,0.35,5.0,0.001,-0.077,0.2739,1.0,1.0,489009,1000,collision,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000406,OH,urban,box_truck,31034,1,0.9,1,1653,29,1,0,1,6,7,dry_van,72990,severe,15512,331,122,69,426,87.0,30.0,16.8,6.1,2.17,1.9,4.64,0.2628,5.0,0.0,1.324,0.062,0.454,0.2575,0.4432,0.4432,102510,1000,combined,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000407,FL,urban,straight_truck,26349,1,3.3,1,131,28,0,0,0,12,4,dry_van,36871,high,21658,362,115,88,821,87.0,41.0,16.7,3.3,2.02,3.85,2.47,0.2403,5.0,0.128,0.72,4.793,-0.645,0.1599,0.361,0.361,1011695,2500,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL000408,CA,mixed,box_truck,25767,0,3.2,0,121,28,1,0,1,12,2,hazmat,83382,low,61846,979,244,212,2067,106.0,89.0,6.8,6.8,1.54,3.21,4.64,0.1083,5.0,0.12,1.426,0.0,0.175,0.2396,1.0,1.0,508934,2500,combined,0,0,0,0,Standard,0.0,0.0,0.0
POL000409,TN,mixed,semi_truck,67088,1,1.7,0,1295,50,1,0,1,12,1,hazmat,50583,moderate,32419,638,183,168,1003,56.0,71.0,8.7,5.8,1.02,3.8,4.13,0.0878,5.0,0.143,1.193,0.0,-0.013,0.2313,0.3242,0.3242,100682,500,combined,0,0,0,0,Standard,0.0,0.0,0.0
POL000410,CA,urban,box_truck,21528,0,8.3,0,433,45,1,0,1,12,5,refrigerated,119150,low,30867,391,101,86,954,27.0,34.0,0.3,3.5,1.52,4.65,3.08,0.0691,5.0,0.103,0.947,0.051,-0.724,0.1406,0.8819,0.8819,95950,1000,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL000411,TX,mixed,van,5110,0,0.0,1,2300,38,0,0,1,12,5,general,32700,moderate,16765,371,119,106,514,43.0,29.0,7.1,5.5,2.47,3.52,4.02,0.1159,5.0,0.088,1.154,0.0,-0.806,0.2493,0.5588,0.5588,993723,1000,collision,0,0,0,0,Standard,0.0,0.0,0.0
POL000412,AZ,mixed,semi_truck,71139,1,1.9,0,2319,30,2,2,1,12,4,refrigerated,130024,low,26189,611,166,193,998,65.0,78.0,11.8,4.4,2.62,2.83,2.99,0.1064,5.0,0.083,0.889,0.178,0.02,0.2123,0.2619,0.2619,100779,500,comprehensive,0,0,0,0,Preferred,0.0,0.0,0.0
POL000413,AZ,urban,box_truck,27214,1,6.3,1,158,44,0,0,1,6,7,general,46687,low,48656,1013,245,212,1539,124.0,78.0,20.1,4.2,2.02,4.8,2.6,0.1224,5.0,0.161,0.708,5.0,-0.871,0.2097,0.5,0.5,515886,500,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL000414,NY,highway,box_truck,30380,1,1.3,0,995,55,0,0,0,12,2,oversized,86461,high,66213,1268,379,313,2319,153.0,110.0,21.9,6.2,2.35,2.66,4.38,0.1207,5.0,0.07,1.269,0.0,-0.237,0.2362,1.0,1.0,293174,1000,liability_only,0,0,0,0,Standard,0.0,0.0,0.0
POL000415,IL,long_haul,box_truck,26026,1,10.4,0,95,56,1,0,1,12,3,dry_van,20242,severe,17723,319,67,63,503,40.0,25.0,21.9,11.2,2.22,3.57,8.27,0.1254,5.0,0.121,5.0,5.0,0.419,0.3033,0.5064,0.5064,98079,500,liability_only,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000416,FL,mixed,van,3225,0,5.6,0,389,27,3,2,0,12,32,general,47766,high,18165,212,50,88,966,20.0,16.0,37.7,6.8,1.8,4.43,4.83,0.0943,5.0,0.113,1.426,0.0,0.345,0.2668,0.6055,0.6055,95656,1000,collision,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000417,TX,mixed,semi_truck,69285,1,0.0,1,1519,52,0,0,1,3,2,hazmat,132047,moderate,22465,304,63,86,656,14.0,22.0,3.2,5.2,2.44,2.34,3.71,0.0461,5.0,0.065,1.173,0.061,-0.059,0.2084,0.2246,0.2246,293219,1000,comprehensive,0,0,0,0,Preferred,0.0,0.0,0.0
POL000418,TX,urban,straight_truck,28840,1,10.8,0,389,26,0,0,0,3,18,dry_van,61875,moderate,25164,452,119,108,1033,60.0,42.0,15.0,6.5,2.09,4.64,4.76,0.1327,5.0,0.162,1.276,1.207,0.584,0.2486,0.25,0.25,501947,1000,collision,0,0,0,0,Standard,0.0,0.0,0.0
POL000419,GA,highway,straight_truck,29379,1,3.8,0,91,38,0,0,1,12,1,general,32569,moderate,9980,168,38,60,168,14.0,13.0,7.8,3.7,2.18,1.04,2.28,0.0833,5.0,0.003,0.716,5.0,0.097,0.1507,0.1149,0.1149,973924,250,liability_only,0,0,0,0,Preferred,0.0,0.0,0.0
POL000420,PA,mixed,van,10241,0,4.0,0,175,37,2,0,1,12,2,dry_van,25116,high,56902,1433,404,324,1895,163.0,123.0,4.7,7.3,2.53,4.71,5.43,0.1137,5.0,0.136,1.606,0.076,-0.493,0.2652,1.0,1.0,100467,2500,combined,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000421,PA,urban,box_truck,26582,1,10.8,0,27,45,1,2,0,12,5,refrigerated,76756,high,13735,355,117,115,650,27.0,45.0,7.4,5.2,2.98,3.3,3.68,0.0761,5.0,0.087,1.256,5.0,0.232,0.2145,0.3924,0.3924,293885,2500,combined,0,0,0,0,Standard,0.0,0.0,0.0
POL000422,PA,highway,semi_truck,71762,1,11.0,0,544,32,0,1,1,12,12,oversized,169294,high,23447,365,110,77,825,49.0,34.0,23.1,4.5,1.84,4.76,3.28,0.1342,5.0,0.264,0.928,1.822,-0.464,0.2652,0.2345,0.2345,2020431,1000,collision,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000423,CA,mixed,box_truck,24927,0,1.2,0,957,44,0,0,0,12,3,general,42973,low,27094,454,110,117,969,41.0,40.0,47.9,6.1,1.07,4.5,4.23,0.0903,5.0,0.225,1.512,0.0,0.055,0.2902,0.7741,0.7741,481709,1000,collision,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000424,NY,highway,box_truck,28371,1,0.2,1,851,31,1,0,0,6,1,dry_van,28960,high,20423,548,177,171,798,70.0,69.0,6.9,6.3,2.84,3.42,4.13,0.1277,5.0,0.113,1.275,0.036,0.164,0.2668,0.5,0.5,298116,1000,collision,1,1,0,20409,High-Risk,2.0,40818.0,40818.0
POL000425,CA,mixed,straight_truck,31759,1,1.4,0,958,44,2,1,0,12,21,refrigerated,157951,low,44342,792,262,243,1859,87.0,90.0,8.2,1.7,1.82,3.78,1.82,0.1098,5.0,0.063,0.77,0.015,-0.229,0.1956,0.739,0.739,102376,1000,collision,0,0,0,0,Preferred,0.0,0.0,0.0
POL000426,NY,mixed,box_truck,29350,1,8.4,0,409,29,0,0,1,12,3,dry_van,45982,high,31704,793,205,148,973,97.0,68.0,13.5,5.9,1.93,3.43,3.88,0.1223,5.0,0.112,1.321,1.647,-0.262,0.1775,0.9058,0.9058,479751,500,liability_only,0,0,0,0,Preferred,0.0,0.0,0.0
POL000427,FL,highway,box_truck,27033,1,14.2,0,286,37,3,0,0,12,2,general,20914,high,18652,287,116,76,732,39.0,32.0,41.6,7.4,2.06,2.35,5.27,0.1359,5.0,0.139,1.526,5.0,-0.321,0.3351,0.5329,0.5329,503609,1000,comprehensive,0,0,0,0,High-Risk,0.0,0.0,0.0
POL000428,OH,mixed,pickup,5379,0,0.0,0,29,42,1,0,1,12,6,oversized,182513,severe,29044,581,124,111,906,46.0,52.0,19.9,3.4,1.93,3.55,2.6,0.0792,5.0,0.176,0.769,0.0,0.233,0.2047,1.0,1.0,100769,1000,liability_only,0,0,0,0,Preferred,0.0,0.0,0.0
POL000429,FL,urban,pickup,6636,0,1.2,1,2165,41,1,0,1,12,2,general,11615,high,34934,481,93,119,1074,62.0,35.0,9.4,5.6,2.09,0.84,3.9,0.1289,5.0,0.027,1.339,0.05,-0.168,0.2371,1.0,1.0,1042275,1000,combined,0,0,0,0,Standard,0.0,0.0,0.0
POL000430,CA,mixed,pickup,5946,0,8.4,1,182,50,0,0,0,12,7,general,33436,low,41482,611,183,170,1462,62.0,58.0,24.2,6.3,1.69,4.03,4.07,0.1015,5.0,0.155,1.108,0.009,-0.215,0.2284,1.0,1.0,499655,2500,combined,0,0,0,0,Standard,0.0,0.0,0.0
POL000431,CA,urban,straight_truck,37788,1,2.2,1,143,21,0,0,1,12,2,hazmat,191166,low,38626,730,196,169,1252,102.0,79.0,16.2,0.3,2.45,3.89,0.13,0.1397,5.0,0.109,0.226,5.0,-1.424,0.137,0.6438,0.6438,963730,2500,comprehensive,1,3,1,637910,Preferred,4.659832,990851.2,990851.2
POL000432,PA,urban,box_truck,26736,1,1.7,1,5,44,4,0,0,6,3,general,63058,high,44329,865,302,257,1920,123.0,69.0,15.1,6.0,2.2,3.39,4.0,0.1422,5.0,0.177,1.128,5.0,0.415,0.2074,0.5,0.5,495691,500,collision,0,0,0,0,Preferred,0.0,0.0,0.0
POL000433,IL,mixed,box_truck,25995,0,1.7,1,303,34,3,0,1,12,2,dry_van,32663,severe,39165,495,142,129,1412,63.0,48.0,13.6,4.8,1.55,5.06,3.16,0.1273,5.0,0.16,0.865,0.008,-1.098,0.2357,1.0,1.0,486846,250,comprehensive,0,0,0,0,Standard,0.0,0.0,0.0
POL000434,CA,highway,semi_truck,69284,1,1.6,1,1326,48,2,0,1,12,2,dry_van,32091,low,21075,424,106,80,543,48.0,43.0,24.3,5.4,2.08,2.99,4.23,0.1132,5.0,0.129,1.423,0.079,-0.41,0.2184,0.2108,0.2108,305049,1000,combined,0,0,0,0,Standard,0.0,0.0,0.0
POL000435,CA,long_haul,box_truck,28529,1,17.5,0,387,42,1,1,0,6,4,refrigerated,82549,low,25424,599,226,171,1143,87.0,68.0,37.1,5.7,4.08,4.39,4.26,0.1452,5.0,0.127,5.0,1.043,-0.033,0.2475,0.5,0.5,300697,2500,combined,0,0,0,0,Standard,0.0,0.0,0.0
POL000436,GA,highway,box_truck,28123,1,17.9,0,914,52,2,1,1,12,36,dry_van,89243,moderate,26025,848,254,241,834,108.0,83.0,2.3,3.4,1.83,3.19,2.69,0.1274,5.0,0.136,0.855,0.014,-0.745,0.1399,0.7436,0.7436,1018973,500,combined,0,0,0,0,Preferred,0.0,0.0,0.0
